1,50,8.0,0.999,8.588093936652502e-06,7.765400239142353e-06
5,10,4,0.999,1.599951701916894e-05,6.06010307780298e-05
5,50,4.0,0.999,9.867757724960476e-05,2.5195247419490923e-05
5,100,4.0,0.999,7.814257358757392e-05,0.00021477952044013552
5,1000,4.0,0.999,9.634783333571393e-05,9.738078192788322e-05
10,50,16.0,0.999,2.011460644220496e-06,0.00024860822731515616
100,50,4,0.9999,0.00009990271899542733,0.000048145705980946
